Date,Sales_Brot,Sales_Broetchen,Sales_Croissant,Sales_Konditorei,Sales_Kuchen,Sales_Saisonbrot,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,holiday,holiday_1_weihnachtstag,holiday_2_weihnachtstag,holiday_christi_himmelfahrt,holiday_karfreitag,holiday_neujahr,holiday_ostermontag,holiday_ostersonntag,holiday_pfingstmontag,holiday_pfingstsonntag,holiday_reformationstag,holiday_tag_der_arbeit,holiday_tag_der_deutschen_einheit,school_holiday,school_holiday_herbstferien,school_holiday_osterferien,school_holiday_pfingstferien,school_holiday_sommerferien,school_holiday_weihnachtsferien,KielerWoche,weekday,month,dayofmonth,dayofyear,year
2016-06-20,154.234328655126,414.129888774016,160.366420638134,80.4346390087438,261.92908379159303,0.0,4.0,20.875,10,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,20,172,16
2016-06-21,122.723468787436,390.81874030213,147.991076622665,75.18650373226379,250.953444723129,0.0,4.0,19.875,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,21,173,16
2016-06-22,98.88518823217571,437.62529201312896,132.946056097799,46.452104514925395,245.204941108968,0.0,5.0,22.125,9,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,22,174,16
2016-06-23,159.229870584471,444.85642620105006,161.58432145411,77.5616208592352,231.26467270893698,0.0,5.0,27.875,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,23,175,16
2016-06-24,146.028836187358,504.789708077128,161.274225315318,0.0,241.75817505978802,0.0,5.0,24.125,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,24,176,16
2016-06-25,160.675602624552,770.9402644290719,330.478660501536,80.14314874723401,402.98066537422005,0.0,7.0,18.25,14,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,25,177,16
2016-06-26,70.9661977461169,673.058408685448,240.67432938272898,103.99952080863001,265.456146687391,0.0,5.0,19.25,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,26,178,16
2016-06-27,163.747099559984,457.72603208829804,145.138260293234,107.191517706417,298.56297253653497,0.0,7.0,19.375,10,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,179,16
2016-06-28,120.494624396019,402.680603677028,161.869224113387,73.4591715957405,252.926576515592,0.0,4.0,18.375,11,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,28,180,16
2016-06-29,115.226044727455,370.99050583220003,138.086225716019,66.8612519384528,243.96722746816602,0.0,5.0,18.75,9,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,29,181,16
2016-06-30,165.845034983749,402.02405350475095,136.640373498376,92.1728235227327,311.53761932728804,0.0,7.0,18.25,9,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,30,182,16
2016-07-01,114.432331782581,359.955266934243,148.845304362305,62.785530148818395,232.63271664826303,0.0,8.0,19.25,7,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,183,16
2016-07-02,151.530588705805,458.046656207515,235.678451999105,88.2706160555416,321.44120056733897,0.0,7.0,15.625,12,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,184,16
2016-07-03,69.22087255656889,549.801708096745,198.57572478932,95.2489280277311,318.000500433358,0.0,4.0,17.125,12,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,185,16
2016-07-04,162.311728521353,366.052910892549,101.50137295759899,101.91114334706499,240.331730033711,0.0,6.0,17.25,10,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,186,16
2016-07-05,99.5359318621793,390.29037637358397,139.603404199373,86.0515939532622,259.847648449434,0.0,7.0,17.125,10,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,187,16
2016-07-06,108.94000089499,423.119096446191,164.349099555347,79.3752874106993,319.444668795495,0.0,5.0,16.5,22,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,188,16
2016-07-07,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.25,11,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,189,16
2016-07-08,127.247931501737,406.84426876952904,157.876878826052,58.194316719243794,267.526274034685,0.0,6.0,19.125,8,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,190,16
2016-07-09,115.81135358380399,411.184304372527,246.879387896932,86.97849434883939,284.624833801229,0.0,5.0,19.125,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,9,191,16
2016-07-10,74.7486671975863,603.862275871903,216.585703890106,83.9455394230727,245.910421326878,0.0,6.0,24.125,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,192,16
2016-07-11,143.298039553454,434.120775058025,179.278876112019,91.07795845713301,270.433745249298,0.0,6.0,20.0,13,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,193,16
2016-07-12,98.85214379803551,442.54010495631303,170.230875748386,73.8039993112344,272.36578046547,0.0,4.0,19.125,14,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,12,194,16
2016-07-13,136.905968374288,441.15424842053903,179.90736467244702,84.1771092914222,290.707275954792,0.0,6.0,16.375,6,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,13,195,16
2016-07-14,116.126177275812,477.904668200072,218.80169074784303,76.9007014863421,247.41323421506698,0.0,7.0,16.375,12,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,196,16
2016-07-15,132.699943835378,455.6154457184901,188.31012476652802,72.62285407421409,245.296127530325,0.0,7.0,17.0,16,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,15,197,16
2016-07-16,157.221628294765,501.587558806011,223.29233317414398,90.2587400459239,341.71917513689897,0.0,7.0,18.0,10,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,16,198,16
2016-07-17,42.885878239169,666.527946705603,240.984092016883,125.628666013292,297.654915440869,0.0,7.0,17.25,9,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,17,199,16
2016-07-18,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.5,15,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,200,16
2016-07-19,110.71544021089198,498.531530465481,231.302041791688,71.2844713341653,302.794519563702,0.0,6.0,22.375,12,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,19,201,16
2016-07-20,104.13266081165101,504.911090771417,225.94725477004,61.3250234967134,252.185377063924,0.0,0.0,26.0,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,20,202,16
2016-07-21,131.784060768095,518.05696353344,214.79591512457802,63.408271211449794,225.139755159581,0.0,3.0,25.875,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,21,203,16
2016-07-22,113.407010430872,552.606019978418,218.193724524142,67.2432132039071,244.492833798335,0.0,3.0,26.0,6,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,22,204,16
2016-07-23,146.464945803733,649.673625708709,300.40260662395303,65.999671907614,305.54540647836103,0.0,3.0,25.375,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,23,205,16
2016-07-24,92.7879182201905,642.671545332675,257.179272866847,115.411820114704,301.446918150668,0.0,0.0,25.25,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,24,206,16
2016-07-25,185.227061025517,578.144391563216,282.729423408297,94.65177096632341,270.80285258066004,0.0,4.0,25.375,7,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,0,7,25,207,16
2016-07-26,192.381770532513,591.405293925478,311.18620626611903,0.0,347.147613190373,0.0,3.0,21.875,9,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,1,7,26,208,16
2016-07-27,159.997122537331,599.470800802549,296.787317629001,65.36460261261,274.036919172474,0.0,4.0,21.375,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,2,7,27,209,16
2016-07-28,164.354295781258,589.818472576254,339.772120514901,84.4526943001443,319.552065942429,0.0,4.0,21.25,7,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,3,7,28,210,16
2016-07-29,177.670184792223,585.7373752554109,313.051127748557,79.15116141012979,306.176262585225,0.0,6.0,21.0,10,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,4,7,29,211,16
2016-07-30,166.601426920218,654.881851014471,396.97800215198896,79.4721137940039,271.144111868921,0.0,4.0,19.625,10,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,5,7,30,212,16
2016-07-31,91.36051211227051,705.270631053338,352.721178327364,113.608709736733,339.53672662586604,0.0,7.0,17.375,6,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,6,7,31,213,16
2016-08-01,161.44357423091802,612.243855464434,315.867116776854,76.2771479267291,334.375655815544,0.0,3.0,18.5,14,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,0,8,1,214,16
2016-08-02,135.72195457448,640.359288495899,307.19588974081796,94.7296678636697,291.77475400469797,0.0,4.0,19.75,7,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,1,8,2,215,16
2016-08-03,160.92640354873,546.681324306856,324.063160689359,125.29913310078999,303.69001520826197,0.0,7.0,19.375,9,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,2,8,3,216,16
2016-08-04,190.138048133153,572.9375007087,294.953956111065,120.320434087359,266.889484301861,0.0,6.0,20.375,11,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,3,8,4,217,16
2016-08-05,156.95610535683,582.139047360436,307.36661085739496,82.5878750874778,300.23494404757304,0.0,4.0,20.5,15,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,4,8,5,218,16
2016-08-06,175.282574113376,627.399879345698,326.032069049756,98.70694242699311,352.396772595034,0.0,5.0,17.5,14,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,5,8,6,219,16
2016-08-07,71.89910061728699,717.6301426412359,327.052753961083,142.162153969304,388.39578010823305,0.0,6.0,21.125,13,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,6,8,7,220,16
2016-08-08,164.185739816663,590.364639279926,277.881342355861,101.48674551854,376.108331144121,0.0,5.0,19.0,18,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,0,8,8,221,16
2016-08-09,168.392491471408,614.057655871662,320.65149016401904,84.64579781815829,323.20103418497297,0.0,5.0,15.375,18,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,1,8,9,222,16
2016-08-10,146.108444701411,591.248086981698,315.42015433627,122.20775285546001,406.182788802522,0.0,4.0,14.5,15,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,2,8,10,223,16
2016-08-11,155.445190548365,598.898338586543,312.998425205478,156.030512564163,434.053480046566,0.0,7.0,13.875,9,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,3,8,11,224,16
2016-08-12,172.772180030773,628.540557526445,316.412519279478,82.8057057640178,360.02007900304704,0.0,7.0,18.25,12,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,4,8,12,225,16
2016-08-13,242.04298764093,738.269009184729,402.860567190888,174.56607234021,456.299833761621,0.0,7.0,18.125,12,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,5,8,13,226,16
2016-08-14,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.125,12,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,6,8,14,227,16
2016-08-15,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.625,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,0,8,15,228,16
2016-08-16,111.26757761232,563.245539657153,268.715042972505,71.3544496963885,307.344475192462,0.0,2.0,19.375,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,1,8,16,229,16
2016-08-17,133.72411321357902,580.959984588054,274.152347904724,84.2136113210601,274.043112966598,0.0,0.0,19.571428,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,2,8,17,230,16
2016-08-18,166.491293516648,517.6632844712909,287.765747135281,75.1747825318839,256.02662776997,0.0,3.0,18.25,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,3,8,18,231,16
2016-08-19,163.439489694208,547.814607365311,264.579771990774,104.56524904630699,323.819837083835,0.0,3.0,20.375,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,4,8,19,232,16
2016-08-20,168.38307489751801,727.82813857717,383.298667769012,99.6669300638897,381.56464750315496,0.0,7.0,20.25,9,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,5,8,20,233,16
2016-08-21,64.0296375905993,611.969263585254,259.585275102001,111.75534204744801,376.66700295684194,0.0,4.0,19.875,9,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,6,8,21,234,16
2016-08-22,132.218707810364,503.322164342482,138.3366983689,94.2234768021405,227.851783425876,0.0,7.0,18.375,10,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,0,8,22,235,16
2016-08-23,100.797638745173,394.59172551726897,184.17036705768902,69.2699552944854,259.91838519565204,0.0,6.0,21.75,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,1,8,23,236,16
2016-08-24,128.031689472655,421.314999974756,170.353220830059,81.8077351867349,294.57976527934,0.0,0.0,25.375,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,2,8,24,237,16
2016-08-25,131.898041645196,423.33657397182196,181.84211882934602,63.1344169982834,246.37273054186798,0.0,0.0,28.375,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,3,8,25,238,16
2016-08-26,113.857651667203,457.308960245821,166.402064505158,69.4076743077305,298.47149111382004,0.0,0.0,27.75,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,4,8,26,239,16
2016-08-27,143.728050251138,591.839425440136,277.903100318237,78.9703185036615,431.88344816086504,0.0,0.0,20.375,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,5,8,27,240,16
2016-08-28,64.0609471983839,601.750589159833,256.176762589354,117.86759542308701,343.403459471737,0.0,4.0,21.875,12,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,6,8,28,241,16
2016-08-29,117.09354221426099,375.061712132817,136.29657520517,85.28393738949791,250.80014618440498,0.0,3.0,18.5,15,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,0,8,29,242,16
2016-08-30,146.236249515322,363.23588765509203,160.336321801591,92.2266717357749,273.453181024855,0.0,2.0,20.25,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,1,8,30,243,16
2016-08-31,133.333037402885,365.214393739474,163.49670308802,71.50424205925509,269.080065666109,0.0,0.0,23.125,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,2,8,31,244,16
2016-09-01,134.05938048620501,414.957000694047,184.329861039082,98.00093466131729,280.656910658055,0.0,5.0,20.25,13,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,3,9,1,245,16
2016-09-02,85.2045971552449,387.21202591134204,161.932437682552,102.536382009367,307.486044616984,0.0,4.0,19.125,8,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,4,9,2,246,16
2016-09-03,167.820279051247,448.508773592816,269.483931194562,95.56645804717431,315.397578767879,0.0,5.0,19.25,12,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,sommerferien,0,0,0,1,0,0,5,9,3,247,16
2016-09-04,63.5013684156845,504.632657854187,221.58028587110297,121.00365176453998,248.446151856183,0.0,6.0,19.25,8,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,4,248,16
2016-09-05,162.984490197691,359.122720726491,126.457096377826,86.1298167903769,227.36994694520803,0.0,0.0,19.125,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,249,16
2016-09-06,95.84111442966741,377.634634092805,122.48668873923201,88.84088238735409,257.278299655972,0.0,2.0,21.75,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,6,250,16
2016-09-07,109.455420848433,335.20370956433896,125.90117467278401,75.83909992463909,214.606653386836,0.0,0.0,23.625,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,7,251,16
2016-09-08,125.091909371069,414.047201809759,123.558512923317,73.49694851941109,256.59523471466,0.0,0.0,25.625,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,252,16
2016-09-09,148.87733396206698,388.211917631675,152.138133385527,90.352809156542,320.307189780233,0.0,2.0,21.375,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,253,16
2016-09-10,140.376787154846,507.689903698188,280.009462399262,82.4639150738783,261.823943368235,0.0,0.0,23.875,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,10,254,16
2016-09-11,85.7357676571596,545.176831557782,209.960575918,97.86189319149271,277.14238916835603,0.0,6.0,20.875,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,11,255,16
2016-09-12,129.29615466331498,360.218015490865,155.471605350608,102.60167093152701,253.837291756647,0.0,0.0,25.375,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,256,16
2016-09-13,110.16549108584499,357.80946075813597,176.251944609301,87.237524139977,224.064010585292,0.0,0.0,27.875,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,13,257,16
2016-09-14,101.506886848651,362.72946390608496,151.863811050942,77.1166001131505,256.29712162676003,0.0,0.0,25.25,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,14,258,16
2016-09-15,139.038489572332,349.38007063208505,135.288518813294,66.4875550410147,219.830534671562,0.0,0.0,23.75,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,15,259,16
2016-09-16,82.9657291003825,351.893580474176,161.752881879896,76.05039161090541,296.199040575708,0.0,4.0,22.75,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,16,260,16
2016-09-17,120.78659954884701,407.185483742369,215.046440523193,85.8607134017524,314.548531974333,0.0,5.0,18.875,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,17,261,16
2016-09-18,93.160862383955,480.542581284257,197.307853070949,116.91439869112601,355.72315410744596,0.0,7.0,16.75,15,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,18,262,16
2016-09-19,114.697410367889,348.61047635674896,122.536393643501,71.303734470392,236.03384301997997,0.0,7.0,17.0,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,263,16
2016-09-20,147.04494089991502,328.479395676693,131.214401149036,108.289673677416,298.704245346708,0.0,5.0,17.5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,20,264,16
2016-09-21,113.835673304499,320.751362736203,118.573978194193,65.53289537273729,247.327301625247,0.0,3.0,18.375,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,21,265,16
2016-09-22,124.063350220345,333.49171090024896,121.812793900583,64.8747804188171,246.238476364069,0.0,4.0,18.5,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,22,266,16
2016-09-23,123.203567184748,334.835340053426,114.784833689674,83.68294505284891,305.71368923846,0.0,4.0,18.625,12,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,23,267,16
2016-09-24,124.760380048605,382.88466126733704,147.403447349753,77.091225998223,236.68497885526298,0.0,0.0,18.625,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,24,268,16
2016-09-25,50.700983490493705,467.862772221578,171.298099810589,191.100179090963,324.339798106822,0.0,0.0,21.375,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,25,269,16
2016-09-26,100.687007359059,288.924972627933,100.656797037996,70.1183016667403,200.729575512528,0.0,4.0,18.25,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,270,16
2016-09-27,124.380118113529,308.430274429297,106.824179540477,70.5754586717771,219.691025714482,0.0,0.0,19.875,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,27,271,16
2016-09-28,120.131624904303,276.95747509988996,108.052540485998,104.204658150352,281.33173727172,0.0,6.0,19.125,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,28,272,16
2016-09-29,106.899462001863,304.639393081772,113.054146061102,87.0039728646358,209.32364019675097,0.0,7.0,17.375,13,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,29,273,16
2016-09-30,126.366800158974,292.054154725351,129.269260103097,75.28878769036059,193.213490974817,0.0,6.0,14.0,11,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,30,274,16
2016-10-01,173.93806936779302,422.46288030504206,166.963999835678,94.99681105439079,241.948734757705,0.0,3.0,15.875,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,1,275,16
2016-10-02,56.3004091147622,562.125467854407,186.732360367454,114.266134889728,262.299773706351,0.0,3.0,15.75,7,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,2,276,16
2016-10-03,62.1746495327839,484.636032498125,182.44385918210602,175.777025560835,349.31180550400904,0.0,7.0,14.375,18,61.0,Tag der deutschen Einheit,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,3,277,16
2016-10-04,172.44673828836497,334.855690002673,123.415726677241,74.0120712141302,240.277045454432,0.0,5.0,13.25,16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,278,16
2016-10-05,114.57413625905501,313.330103838322,120.624272460905,90.44876248245191,233.962258844718,0.0,3.0,12.0,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,5,279,16
2016-10-06,136.94595774439898,345.113524952996,101.60163656774999,80.9955881840322,221.28055681304798,0.0,7.0,11.25,17,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,280,16
2016-10-07,134.611025021576,383.204234938422,141.93416312528,72.7219032623409,217.762142609866,0.0,7.0,11.125,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,7,281,16
2016-10-08,147.66789204123998,366.932902975983,159.043461454141,97.15733273739141,227.094809459833,0.0,5.0,11.625,16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,8,282,16
2016-10-09,53.3156087813301,496.81097435059405,181.693182252688,111.55603133276001,204.56456653779702,0.0,7.0,9.125,10,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,9,283,16
2016-10-10,130.880964042862,380.153458343839,144.619334839444,81.5808277860361,272.09646006426897,0.0,7.0,11.125,10,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,284,16
2016-10-11,85.48017576219858,376.57386660826796,193.45709251392898,83.3654496634983,250.286651016106,0.0,7.0,9.875,20,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,11,285,16
2016-10-12,98.03611556239531,344.070542410265,159.06248747125602,74.0803337557003,294.043757384809,0.0,7.0,9.75,18,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,12,286,16
2016-10-13,148.18590913847999,373.773464347884,147.744752027756,55.639526136208495,241.41179138410098,0.0,6.0,10.875,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,287,16
2016-10-14,93.82618870100549,362.89189661825895,166.32217095808,63.964902716703996,200.946834376251,0.0,7.0,9.125,13,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,288,16
2016-10-15,132.894647230153,419.75805539614197,189.027358152441,75.3813465737841,232.565718859558,0.0,8.0,8.625,12,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15,289,16
2016-10-16,74.5534527201843,531.4450031312069,213.13628312131402,151.709518375799,225.59527234652901,0.0,8.0,11.375,6,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,16,290,16
2016-10-17,120.547856066705,384.771661762652,158.15111344134,81.293499003446,255.73541027785598,0.0,8.0,9.75,6,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,herbstferien,1,0,0,0,0,0,0,10,17,291,16
