date,sales_brot,sales_broetchen,sales_croissant,sales_konditorei,sales_kuchen,sales_saisonbrot,bewoelkung,temperatur,windgeschwindigkeit,wettercode,kielerwoche,holiday,holiday_1_weihnachtstag,holiday_2_weihnachtstag,holiday_christi_himmelfahrt,holiday_karfreitag,holiday_neujahr,holiday_ostermontag,holiday_pfingstmontag,holiday_reformationstag,holiday_tag_der_arbeit,holiday_tag_der_deutschen_einhei,school_holiday,school_holiday_herbstferien,school_holiday_osterferien,school_holiday_pfingstferien,school_holiday_sommerferien,school_holiday_weihnachtsferien,weekday,month,day,year,holiday_total
"2017-02-14,141.0735,255.7573,74.0593,116.3149,241.4147,0,2,-.75,8,49,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,2,14,14,0"
"2017-02-15,100.8259,278.5387,98.79876,85.86368,283.2804,0,0,5.875,4,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,2,15,15,0"
"2017-02-16,146.8269,309.8687,88.63434,76.37901,290.3763,0,7,6.25,10,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,2,16,16,0"
"2017-02-17,151.6384,272.2949,72.46033,84.90492,279.377,0,7,6,9,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,2,17,17,0"
"2017-02-18,141.7166,428.4207,110.1737,130.7465,470.5089,0,7,4.625,12,20,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,2,18,18,0"
"2017-02-19,62.0098,447.5672,143.2428,161.6864,314.3454,0,7,5.625,8,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,2,19,19,0"
"2017-02-20,66.03285,253.2682,71.03564,82.05473,172.6098,0,7,8,16,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,2,20,20,0"
"2017-02-21,109.4962,228.5805,73.41454,72.25934,216.3402,0,6,7.625,18,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,2,21,21,0"
"2017-02-22,61.74103,190.3397,71.21655,58.17233,193.689,0,6,7.375,20,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,2,22,22,0"
"2017-02-23,83.24194,211.8235,64.73237,68.02794,270.5031,0,7,4.375,22,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,2,23,23,0"
"2017-02-24,125.5374,239.7821,99.28417,80.44886,316.9539,0,1,4.125,15,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,2,24,24,0"
"2017-02-25,115.3416,312.628,114.17,109.3667,234.9218,0,7,3.375,12,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,2,25,25,0"
"2017-02-26,51.78036,428.9136,158.0974,219.0705,285.7711,0,7,7.5,11,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,2,26,26,0"
"2017-02-27,122.5695,309.3864,84.7167,79.92824,225.7886,0,8,10.75,11,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,2,27,27,0"
"2017-02-28,83.07656,229.9414,55.67738,63.41284,217.1129,0,6,6,15,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,2,28,28,0"
"2017-03-01,125.2175,249.6808,81.19675,63.99173,184.4193,0,6,5,14,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,3,1,1,0"
"2017-03-02,129.8904,236.0901,93.17038,88.51702,208.1624,0,3,6.5,16,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,3,2,2,0"
"2017-03-03,87.31806,238.9767,102.1521,117.7043,233.4333,0,2,8.375,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,3,3,3,0"
"2017-03-04,98.74355,294.8423,106.3266,106.3599,244.6549,0,6,9.125,5,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,3,4,4,0"
"2017-03-05,34.58355,402.7783,135.959,140.4854,237.2301,0,7,7.375,12,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,3,5,5,0"
"2017-03-06,89.67504,243.6018,86.99604,81.63784,237.3678,0,8,3.75,17,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,3,6,6,0"
"2017-03-07,100.1509,220.9954,83.42838,67.16212,221.0731,0,7,1.75,7,20,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,3,7,7,0"
"2017-03-08,94.92295,229.7621,82.59342,66.63342,172.8944,0,6,5.75,9,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,3,8,8,0"
"2017-03-09,111.3513,270.9759,71.31379,60.75761,201.982,0,7,7.375,8,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,3,9,9,0"
"2017-03-10,100.4506,269.0692,85.99994,81.8268,220.561,0,4,8.75,16,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,3,10,10,0"
"2017-03-11,121.8699,275.9413,108.4184,133.3798,270.4081,0,2,7.75,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,3,11,11,0"
"2017-03-12,95.73563,491.908,124.79,185.7801,314.7634,0,6,6.375,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,3,12,12,0"
"2017-03-13,120.0533,242.4645,97.59397,36.83426,172.625,0,7,6.625,7,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,3,13,13,0"
"2017-03-14,87.00009,243.4097,83.74079,75.3949,231.455,0,6,10.5,13,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,3,14,14,0"
"2017-03-15,92.62366,241.2077,64.57803,84.26382,228.8795,0,0,9.25,16,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,3,15,15,0"
"2017-03-16,110.644,227.081,71.80546,61.65721,213.8049,0,5,11.75,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,3,16,16,0"
"2017-03-17,112.5045,225.0029,82.35487,90.53361,190.1774,0,6,6.75,18,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,3,17,17,0"
"2017-03-18,106.2087,287.8439,102.8751,113.9664,241.1532,0,5,6.875,22,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,3,18,18,0"
"2017-03-19,36.55711,381.1637,109.6412,115.4952,229.127,0,8,3.875,9,79,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,3,19,19,0"
"2017-03-20,97.34892,225.4387,73.02426,51.31696,183.2651,0,7,10.25,8,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,3,20,20,0"
"2017-03-21,126.9274,234.5772,92.13728,100.7597,216.7054,0,5,8.75,20,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,3,21,21,0"
"2017-03-22,101.415,239.7549,101.655,81.26958,185.866,0,0,10.75,11,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,3,22,22,0"
"2017-03-23,100.1778,242.7895,81.39535,70.84957,199.2361,0,4,8.125,11,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,3,23,23,0"
"2017-03-24,128.3684,263.0891,92.39709,58.58517,228.9953,0,0,10.5,7,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,3,24,24,0"
"2017-03-25,97.89008,332.6637,142.8089,93.77582,244.607,0,3,9.875,12,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,3,25,25,0"
"2017-03-26,85.21879,439.1346,147.7494,136.7032,303.3047,0,3,9.375,7,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,3,26,26,0"
"2017-03-27,162.6602,281.6581,105.1191,67.41869,178.2027,0,0,12.5,11,10,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,3,27,27,0"
"2017-03-28,107.6133,301.9884,141.6845,69.55087,249.3055,0,0,13.875,7,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,3,28,28,0"
"2017-03-29,141.0027,283.9011,115.3816,80.18279,193.8304,0,8,10,13,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,3,29,29,0"
"2017-03-30,151.539,258.3525,115.063,72.05811,167.7799,0,7,16,12,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,3,30,30,0"
"2017-03-31,195.1053,335.791,157.482,82.58571,180.4826,0,0,19.75,7,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,3,31,31,0"
"2017-04-01,224.2074,400.9225,211.7558,105.3279,264.5872,0,2,15.75,7,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,4,1,1,0"
"2017-04-02,90.41089,432.3018,188.0643,158.5646,219.2223,0,2,13.375,13,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,4,2,2,0"
"2017-04-03,187.8541,281.8781,101.1739,48.86493,235.0994,0,2,10.375,8,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,4,3,3,0"
"2017-04-04,167.8758,281.8925,144.4823,103.7053,219.8792,0,2,12.625,8,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,4,4,4,0"
"2017-04-05,98.31869,250.7694,94.32634,64.35765,227.0384,0,5,9.875,18,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,4,5,5,0"
"2017-04-06,142.739,254.339,118.8695,100.2716,232.45,0,6,10,17,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,4,6,6,0"
"2017-04-07,153.1388,334.9088,128.8411,65.22942,208.3197,0,6,11.125,18,20,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,4,4,7,7,0"
"2017-04-08,183.0654,437.1653,215.9293,61.6953,265.6982,0,7,10.875,12,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,5,4,8,8,0"
"2017-04-09,78.39251,436.7761,207.6851,219.2807,315.6645,0,0,16,9,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,6,4,9,9,0"
"2017-04-10,157.0297,371.7802,180.1852,58.43017,280.039,0,7,9.5,19,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,0,4,10,10,0"
"2017-04-11,142.4509,358.6648,178.8572,52.45375,246.5836,0,5,8.75,18,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,1,4,11,11,0"
"2017-04-12,127.4662,355.3731,140.5371,83.3483,256.3318,0,7,8.75,13,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,2,4,12,12,0"
"2017-04-13,357.843,538.0016,238.9357,67.65902,318.6374,0,7,9,18,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,3,4,13,13,0"
"2017-04-15,396.1608,703.4616,355.356,96.98846,397.7451,0,6,8.125,23,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,5,4,15,15,0"
"2017-04-16,87.20432,587.6434,208.0281,163.799,313.8918,0,7,6.875,7,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,6,4,16,16,0"
"2017-04-17,23.19628,535.7527,220.8228,123.1555,240.2167,0,6,6.25,10,61,0,""Ostermontag"",0,0,0,0,0,1,0,0,0,0,""osterferien"",0,1,0,0,0,0,4,17,17,1"
"2017-04-18,123.947,385.9351,174.405,80.2153,240.4779,0,4,5.625,15,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,1,4,18,18,0"
"2017-04-19,107.2103,335.5198,166.271,75.13637,196.1661,0,0,6.375,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,2,4,19,19,0"
"2017-04-20,145.3104,379.0989,158.4436,61.36569,277.7469,0,7,8.25,12,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,3,4,20,20,0"
"2017-04-21,124.8952,362.7734,172.1823,79.5611,276.6407,0,7,11.875,19,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,4,4,21,21,0"
"2017-04-22,81.3907,288.8961,142.2508,82.43658,280.1076,0,5,7.5,21,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""osterferien"",0,1,0,0,0,5,4,22,22,0"
"2017-04-23,54.16992,344.4781,128.0111,108.16,254.801,0,4,7.875,20,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,4,23,23,0"
"2017-04-24,92.4678,252.0146,110.8157,48.26887,173.1387,0,7,8.875,17,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,4,24,24,0"
"2017-04-25,80.9218,264.9548,90.84248,93.74443,195.8208,0,5,5.5,15,69,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,4,25,25,0"
"2017-04-26,82.1125,249.8754,91.97993,62.89634,217.4007,0,6,7.625,7,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,4,26,26,0"
"2017-04-27,98.07151,307.5301,86.54144,52.83286,193.5719,0,6,8.625,13,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,4,27,27,0"
"2017-04-28,125.457,307.705,91.62061,93.81445,239.9658,0,7,8.625,10,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,4,28,28,0"
"2017-04-29,123.2771,398.4643,142.6687,78.09714,265.6521,0,4,7.125,9,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,4,29,29,0"
"2017-04-30,60.245,562.9166,263.075,143.7435,376.4062,0,1,11.875,12,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,4,30,30,0"
"2017-05-02,155.0959,315.6307,121.9337,90.29134,224.4604,0,2,10.875,21,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,5,2,2,0"
"2017-05-03,118.3261,284.6828,119.1069,73.17033,219.0506,0,3,11.25,20,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,5,3,3,0"
"2017-05-04,149.9561,295.9153,74.63287,71.14066,211.6143,0,7,10.625,19,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,5,4,4,0"
"2017-05-05,86.04025,285.8069,78.62835,54.87325,257.727,0,7,8.25,15,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,5,5,5,0"
"2017-05-06,137.0682,362.2212,187.8934,92.53239,293.927,0,7,11,7,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,5,6,6,0"
"2017-05-07,89.00867,508.8691,199.3394,126.9472,240.3821,0,0,17.125,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,5,7,7,0"
"2017-05-08,148.8338,311.1329,93.53463,102.7734,332.6768,0,1,9.75,19,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,5,8,8,0"
"2017-05-09,94.36727,329.9874,150.6303,69.53645,289.7192,0,4,10,12,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,5,9,9,0"
"2017-05-10,110.0539,336.0642,119.912,61.77921,313.4018,0,7,9.25,11,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,5,10,10,0"
"2017-05-11,142.6772,363.4733,131.2447,72.88618,267.4821,0,0,13.375,14,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,5,11,11,0"
"2017-05-12,155.2682,367.7505,126.1433,68.23096,327.994,0,7,12.75,13,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,5,12,12,0"
"2017-05-13,132.1626,459.7247,209.8085,58.3056,337.8129,0,6,17.875,6,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,5,13,13,0"
"2017-05-14,81.78227,530.5866,243.8391,165.7879,298.516,0,2,18.75,12,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,5,14,14,0"
"2017-05-15,152.5694,342.8892,128.7324,46.93696,248.3643,0,3,17.375,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,5,15,15,0"
"2017-05-16,133.1704,313.765,124.6517,87.50128,286.5373,0,7,14.125,8,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,5,16,16,0"
"2017-05-17,80.77768,280.8173,100.5092,52.22165,180.5302,0,6,23.125,7,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,5,17,17,0"
"2017-05-18,103.5017,292.8935,106.6891,48.97463,220.5136,0,4,23.125,12,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,5,18,18,0"
"2017-05-19,84.01659,323.8682,122.0842,83.34332,253.203,0,6,17.375,7,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,5,19,19,0"
"2017-05-20,174.2743,399.2079,182.2615,72.24081,330.1169,0,4,16,12,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,5,20,20,0"
"2017-05-21,55.82146,490.7328,227.6727,81.24194,317.4947,0,1,18.625,12,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,5,21,21,0"
"2017-05-22,138.416,320.4544,128.5758,63.21627,230.0904,0,0,17.75,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,5,22,22,0"
"2017-05-23,96.78059,298.6105,110.2255,70.57178,244.0514,0,4,22.125,15,95,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,5,23,23,0"
"2017-05-24,136.9391,321.683,133.6167,55.0551,249.8951,0,3,17.125,18,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,5,24,24,0"
"2017-05-25,83.92822,482.3017,210.5485,178.5073,317.4048,0,2,18.875,12,0,0,""Christi Himmelfahrt"",0,0,1,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,5,25,25,1"
"2017-05-26,127.2272,477.8726,214.845,96.53464,225.0101,0,0,20.75,6,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""pfingstferien"",0,0,1,0,0,4,5,26,26,0"
"2017-05-27,128.5876,466.445,242.8026,83.31713,298.6415,0,0,24.75,7,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""pfingstferien"",0,0,1,0,0,5,5,27,27,0"
"2017-05-28,72.21627,562.1759,258.8752,79.36423,280.801,0,1,22.375,14,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,5,28,28,0"
"2017-05-29,138.9607,353.2095,143.87,106.5406,218.3401,0,5,18.75,7,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,5,29,29,0"
"2017-05-30,112.7624,317.0868,99.52882,67.73075,256.9221,0,6,20.5,14,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,5,30,30,0"
"2017-05-31,128.0751,312.9847,137.5963,83.04601,250.9035,0,5,15.5,18,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,5,31,31,0"
"2017-06-01,122.6126,326.4447,131.1859,63.49153,257.5307,0,0,17.375,12,5,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,6,1,1,0"
"2017-06-02,109.5683,352.1669,108.5397,62.6539,219.8928,0,0,20.25,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,6,2,2,0"
"2017-06-03,147.3408,430.6713,202.3274,79.87486,341.2199,0,7,17.5,5,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,6,3,3,0"
"2017-06-04,71.1867,475.7274,213.1219,133.455,282.7664,0,5,17.125,14,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,6,4,4,0"
"2017-06-05,51.61332,631.2072,300.2234,172.5898,305.044,0,1,20.125,9,0,0,""Pfingstmontag"",0,0,0,0,0,0,1,0,0,0,""0"",0,0,0,0,0,0,6,5,5,1"
"2017-06-06,129.9233,405.7575,140.5655,102.1989,230.0881,0,4,21.625,10,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,6,6,6,0"
"2017-06-07,96.32617,328.179,162.1531,83.91179,199.1475,0,7,12.25,14,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,6,7,7,0"
"2017-06-08,109.2509,333.9927,118.5368,73.57049,248.6673,0,7,14.875,8,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,6,8,8,0"
"2017-06-09,146.0508,360.5419,163.0697,67.4684,252.1673,0,6,20.25,14,95,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,6,9,9,0"
"2017-06-10,155.2445,394.6598,210.9752,32.11681,295.9252,0,5,19.25,10,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,6,10,10,0"
"2017-06-11,71.28099,468.6878,215.1716,46.25522,218.9003,0,2,25,11,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,6,11,11,0"
"2017-06-12,134.7984,321.6267,133.1456,97.2662,224.8603,0,7,16.25,16,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,6,12,12,0"
"2017-06-13,118.6418,359.2212,144.1379,63.39948,251.8934,0,6,16.125,16,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,6,13,13,0"
"2017-06-14,107.8222,329.5962,141.3102,69.96769,241.8787,0,7,19.125,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,6,14,14,0"
"2017-06-15,121.5108,442.3071,149.0979,50.25523,239.3938,0,3,22.75,6,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,6,15,15,0"
"2017-06-16,159.386,452.7982,188.19,31.64973,357.9914,0,5,17.375,20,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,6,16,16,0"
"2017-06-17,152.5872,578.7802,289.3764,72.51264,352.5062,0,0,20.125,15,0,1,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,6,17,17,0"
"2017-06-18,75.17278,586.1652,301.3506,71.25999,216.3567,0,2,24.25,9,0,1,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,6,18,18,0"
"2017-06-19,146.6313,382.4882,211.5833,66.50316,266.0408,0,1,25.375,7,0,1,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,6,19,19,0"
"2017-06-20,127.8153,434.8495,181.2407,59.77104,239.5962,0,0,20.75,12,0,1,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,6,20,20,0"
"2017-06-21,120.0221,430.9067,181.5473,74.28812,232.926,0,3,18.75,10,0,1,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,6,21,21,0"
"2017-06-22,78.16886,418.6725,143.4907,93.37567,231.4445,0,3,20.25,10,95,1,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,6,22,22,0"
"2017-06-23,160.591,439.2105,172.3444,79.94771,335.5674,0,7,17.25,14,61,1,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,6,23,23,0"
"2017-06-24,213.3048,631.2817,367.6328,62.1562,448.0044,0,6,17.875,19,61,1,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,6,24,24,0"
"2017-06-25,69.35316,577.9979,257.3725,94.28091,305.5202,0,7,17.25,16,20,1,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,6,25,25,0"
"2017-06-26,155.5432,343.4167,161.6487,33.66335,270.9789,0,3,17.375,16,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,6,26,26,0"
"2017-06-27,135.49,352.8636,134.9335,91.65047,233.9346,0,3,16.375,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,1,6,27,27,0"
"2017-06-28,110.528,375.9366,185.5732,97.00323,205.9834,0,6,19.75,18,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,6,28,28,0"
"2017-06-29,126.3236,359.2675,155.2219,108.6361,275.5707,0,7,17.875,8,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,6,29,29,0"
"2017-06-30,118.6563,332.5003,126.1292,69.17698,276.9063,0,7,14.875,11,63,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,6,30,30,0"
"2017-07-01,142.537,443.1789,183.8643,91.74313,263.8342,0,7,17.625,10,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,7,1,1,0"
"2017-07-02,63.61467,477.9959,246.3384,113.9396,258.6915,0,7,17.125,18,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,6,7,2,2,0"
"2017-07-03,144.59,373.2679,187.7178,63.84394,265.3524,0,7,18.625,14,95,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,0,7,3,3,0"
"2017-07-05,137.918,457.5856,199.1638,65.11833,283.9102,0,2,19,9,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,2,7,5,5,0"
"2017-07-06,170.8024,448.5183,188.9178,86.78382,261.1288,0,0,18.375,8,0,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,3,7,6,6,0"
"2017-07-07,136.5618,476.2834,192.728,68.97728,280.0356,0,5,20.625,7,61,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,4,7,7,7,0"
"2017-07-08,156.5734,580.4659,241.1874,95.72709,323.2528,0,4,20.625,16,21,0,""0"",0,0,0,0,0,0,0,0,0,0,""0"",0,0,0,0,0,5,7,8,8,0"
